Date,SPY
1993-06-07,-0.0034564648315487155
1993-06-08,-0.009043586754835308
1993-06-09,0.0034885027122121956
1993-06-10,0.0006957969359218254
1993-06-11,0.004166481654518133
1993-06-14,-0.001387205743713201
1993-06-15,-0.002083655659599418
1993-06-16,0.002083655659599474
1993-06-17,0.0034644892354832846
1993-06-18,-0.008269555510581759
1993-06-21,0.0021043858273015414
1993-06-22,0.0007009396233647614
1993-06-23,-0.009145727097126034
1993-06-24,0.01333824976665434
1993-06-25,-0.0006977000311436178
1993-06-28,0.011103388200639606
1993-06-29,-0.004842379502348361
1993-06-30,0.0
1993-07-01,-0.002777594943893604
1993-07-02,-0.005579056002157419
1993-07-06,-0.010544907487750834
1993-07-07,0.0028229891675277683
1993-07-08,0.011213085360787672
1993-07-09,0.002783011316746674
1993-07-12,-0.0006951223551536942
1993-07-13,-0.000695529595634145
1993-07-14,0.003473124539527655
1993-07-15,-0.004169214577163326
1993-07-16,-0.002789368820421414
1993-07-19,-0.0006992874193396764
1993-07-20,0.0027923869114379394
1993-07-21,-0.0006978247616611457
1993-07-22,-0.006997848120194491
1993-07-23,0.004903285970417483
1993-07-26,0.005575398228184603
1993-07-27,-0.0006951223551536942
1993-07-28,-0.0020878889615928062
1993-07-29,0.005558754812927623
1993-07-30,-0.005558754812927634
1993-08-02,0.002783011316746674
1993-08-03,0.0006946394956920365
1993-08-04,0.0
1993-08-05,-0.0020852914464799016
1993-08-06,0.0013906519507878984
1993-08-09,0.005544182380311532
1993-08-10,-0.0006913536208706009
1993-08-11,0.0
1993-08-12,-0.0027703561707011944
1993-08-13,0.0013860615232842016
1993-08-16,0.005525038440386089
1993-08-17,0.0034376832556624872
1993-08-18,0.00547520154554154
1993-08-19,0.0
1993-08-20,0.000682839342427279
1993-08-23,-0.0020484197303931853
1993-08-24,0.010876414331788365
1993-08-25,0.0006766001645771731
1993-08-26,0.0006749582998370373
1993-08-27,-0.0006749582998368842
1993-08-30,0.004045589041036354
1993-08-31,0.002688068792209039
1993-09-01,-0.0013430943441712045
1993-09-02,-0.003366092742891673
1993-09-03,0.0006744063285332999
1993-09-07,-0.006761494416932741
1993-09-08,-0.003398118284960829
1993-09-09,0.002039615820860229
1993-09-10,0.00879409634169147
1993-09-13,0.0006726125056624581
1993-09-14,-0.004045589041036324
1993-09-15,0.0026988770747157654
1993-09-16,-0.004051571233358654
1993-09-17,-0.0019406535157403388
1993-09-20,-0.008219352647168212
1993-09-21,-0.0034448513121357995
1993-09-22,0.008248046713595424
1993-09-23,0.005460427093923397
1993-09-24,-0.0027263749647153984
1993-09-27,0.010861992075603066
1993-09-28,-0.0020279102624844586
1993-09-29,-0.003388374971509592
1993-09-30,-0.002038342107423748
1993-10-01,0.004749930443004214
1993-10-04,0.0013529682108382784
1993-10-05,-0.0013529682108384129
1993-10-06,-0.0006770973562485355
1993-10-07,-0.0027143896637015644
1993-10-08,0.0013580788628716153
1993-10-11,0.0020334081570784145
1993-10-12,0.0013529682108382784
1993-10-13,0.0
1993-10-14,0.012765334209327794
1993-10-15,0.005326494542750704
1993-10-18,-0.0026603173992695906
1993-10-19,-0.007350311574884949
1993-10-20,0.0013403455862372286
1993-10-21,-0.0013403455862373277
1993-10-22,-0.004705591509475864
1993-10-25,0.0026913691227068316
1993-10-26,-0.0006719437033060135
1993-10-27,0.0006719437033059813
1993-10-28,0.007365295262913521
1993-10-29,0.0
1993-11-01,0.002665416772459363
1993-11-02,-0.0006661780737187154
1993-11-03,-0.012730466414658314
1993-11-04,-0.010847043168336202
1993-11-05,0.004759621862268778
1993-11-08,0.0013563108008298424
1993-11-09,0.0006770973562484671
1993-11-10,0.007419945601993301
1993-11-11,-0.002691369122706817
1993-11-12,0.004705591509475847
1993-11-15,-0.0006711030181526552
1993-11-16,0.004687198885393049
1993-11-17,-0.00535824039123606
1993-11-18,-0.0026897785898627306
1993-11-19,-0.002022294688573049
1993-11-22,-0.006091538521911243
1993-11-23,0.005416285233994156
1993-11-24,0.004043305000273677
1993-11-26,0.0006719437033059813
1993-11-29,-0.00403999541566259
1993-11-30,0.0006740629626582721
1993-12-01,0.0013482317259149064
1993-12-02,0.002689778589862661
1993-12-03,0.004021770343664149
1993-12-06,0.003338594696749498
1993-12-07,-0.0006671476402733431
1993-12-08,0.0
1993-12-09,-0.0033408994271038922
1993-12-10,-0.0020101734490405453
1993-12-13,0.00601822051641774
1993-12-14,-0.007360365040413549
1993-12-15,-0.0013440215660792771
1993-12-16,0.0033560887964393833
1993-12-17,0.0054810639002201835
1993-12-20,0.0013414154105201028
1993-12-21,-0.0033564454283157956
1993-12-22,0.006702241084493265
1993-12-23,-0.0006682786491887594
1993-12-27,0.005333550277717413
1993-12-28,0.0019924919262691997
1993-12-29,-0.0013283421092504409
1993-12-30,-0.003994346822368529
1993-12-31,-0.005351099045577765
1994-01-03,-0.0026862166620943238
1994-01-04,0.004026805115951716
1994-01-05,0.0020071573193526492
1994-01-06,0.0
1994-01-07,0.005997700094736048
1994-01-10,0.011889686710827886
1994-01-11,-0.001972250526511587
1994-01-12,-0.003294586227943957
1994-01-13,-0.0026443228709906006
1994-01-14,0.003963617093357346
1994-01-17,0.0
1994-01-18,0.001317413502501625
1994-01-19,-0.0026367077248683705
1994-01-20,0.002636707724868345
1994-01-21,-0.001976735978377639
1994-01-24,-0.003965806473381753
1994-01-25,0.0
1994-01-26,0.0026455700761867304
1994-01-27,0.009204763619631235
1994-01-28,0.002614233020735565
1994-01-31,0.007154643741215653
1994-02-01,-0.0051980388330990345
1994-02-02,0.006493127556043716
1994-02-03,-0.004541469200084211
1994-02-04,-0.02301894621291532
1994-02-07,0.004646116232285467
1994-02-08,0.0006615118559004888
1994-02-09,0.003963617093357346
1994-02-10,-0.008606293995757849
1994-02-11,0.003319071883242857
1994-02-14,0.0013236050191577982
1994-02-15,0.005281030595859056
1994-02-16,-0.0006583115921359526
1994-02-17,-0.0059463240228806715
1994-02-18,-0.005982182971277939
1994-02-22,0.009950110861426201
1994-02-23,-0.0026443228709906006
1994-02-24,-0.013323972953328064
1994-02-25,0.004684145719284018
1994-02-28,0.0
1994-03-01,-0.004013916953062598
1994-03-02,0.001339545995564792
1994-03-03,-0.002680961406084844
1994-03-04,0.0026809614060848883
1994-03-07,0.00534052806652086
1994-03-08,-0.004002557055096828
1994-03-09,0.004668599091932038
1994-03-10,-0.00801634486514224
1994-03-11,0.005351099045577805
1994-03-14,0.0013332224830629
1994-03-15,-0.0006661365657482464
1994-03-16,0.007968007620116608
1994-03-17,0.0
1994-03-18,-0.00021809029360963156
1994-03-21,-0.0026646533102714924
1994-03-22,0.0026646533102716117
1994-03-23,-0.000666088917777501
1994-03-24,-0.012055657920455813
1994-03-25,-0.009478659716797433
1994-03-28,0.0013596073839731988
1994-03-29,-0.019898120505763613
1994-03-30,-0.013956916304515888
1994-03-31,0.002806844541126994
1994-04-04,-0.015536980651378504
1994-04-05,0.020430005673269525
1994-04-06,0.0
1994-04-07,0.004870469131629232
1994-04-08,-0.007663217918958587
1994-04-11,0.004186915593750904
1994-04-12,-0.0013941668064214483
1994-04-13,-0.0052433746209813335
1994-04-14,0.000350349599090474
1994-04-15,0.0
1994-04-18,-0.006679240905763437
1994-04-19,0.001410003780228996
1994-04-20,-0.001057733714001548
1994-04-21,0.013310031198576783
1994-04-22,-0.001043946993150589
1994-04-25,0.01039445836738873
1994-04-26,-0.0010343002751805976
1994-04-28,-0.007273427587761376
1994-04-29,0.003124227893052224
1994-05-02,0.006217768938856553
1994-05-03,-0.0010342689689667368
1994-05-04,-0.0017247753347282603
1994-05-05,-0.0013817867946531648
1994-05-06,-0.009729045949457059
1994-05-09,-0.008767200779974761
1994-05-10,0.007719306429094034
1994-05-11,-0.00912931020932302
1994-05-12,0.004925811002510003
1994-05-13,0.0
1994-05-16,0.00035114343233266093
1994-05-17,0.014629296074818159
1994-05-18,0.0072357578094052605
1994-05-19,0.004793419684876937
1994-05-20,-0.003764295925817438
1994-05-23,-0.0017167807137762417
1994-05-24,0.004114228693259689
1994-05-25,0.002733078223778948
1994-05-26,0.0006819389346234817
1994-05-27,0.0010220372426331934
1994-05-31,-0.0013627284101953528
1994-06-01,0.004423902871286243
1994-06-02,-0.0010196432044782464
1994-06-03,0.005762267547598681
1994-06-06,-0.00033871543532650587
1994-06-07,-0.0013522223315324603
1994-06-08,-0.008157760831600226
1994-06-09,0.005445919192304836
1994-06-10,0.0016953798203019775
1994-06-13,0.0013545432255442746
1994-06-14,0.007753307220204092
1994-06-15,-0.004037945806111272
1994-06-16,0.002021409239209508
1994-06-17,-0.0055980607087164555
1994-06-20,-0.00855134816868638
1994-06-21,-0.008624956757067268
1994-06-22,0.0038041725532473422
1994-06-23,-0.005885703243035044
1994-06-24,-0.02105297016913155
1994-06-27,0.01722629834351211
1994-06-28,-0.004890856025669722
1994-06-29,0.0031468717536401853
1994-06-30,-0.006304729131888482
1994-07-01,0.002105846183679337
1994-07-05,0.005245817392681572
1994-07-06,-0.0013967536260140621
1994-07-07,0.004183157699376778
1994-07-08,-0.0003481830228503368
1994-07-11,-0.003485155494984949
1994-07-12,0.001394923814180692
1994-07-13,0.0017428202458373778
1994-07-14,0.010732133207344816
1994-07-15,0.00034385071330128797
1994-07-18,0.0017200533703869737
1994-07-19,-0.002063904083688237
1994-07-20,-0.004486545422196545
1994-07-21,0.002073027495517607
1994-07-22,0.001724430335144675
1994-07-25,0.0013773328674233502
1994-07-26,-0.0010328033526470837
1994-07-27,0.0
1994-07-28,0.0020644676386309215
1994-07-29,0.009920106504342177
1994-08-01,0.004753596216948723
1994-08-02,0.0013542368640569653
1994-08-03,0.0003383812912640919
1994-08-04,-0.005765276743903315
1994-08-05,-0.0034071456657037646
1994-08-08,0.0023856380494244084
1994-08-09,0.0017006013433891482
1994-08-10,0.003732042686859
1994-08-11,-0.0037320426868589916
1994-08-12,0.007787677238026322
1994-08-15,-0.0003373239942389531
1994-08-16,0.007060089714044655
1994-08-17,-0.0006698809404825071
1994-08-18,-0.003358309458758446
1994-08-19,-0.0006726576509031288
1994-08-22,-0.0010101957336589296
1994-08-23,0.005711043783803215
1994-08-24,0.01066396006227474
1994-08-25,-0.0026556496515755686
1994-08-26,0.014188988565987505
1994-08-29,-0.0006548900434655847
1994-08-30,0.0026183888918659705
1994-08-31,-0.0026183888918660946
1994-09-01,-0.0032849070252659388
1994-09-02,-0.004285402679114889
1994-09-06,0.0003305163686350587
1994-09-07,-0.0009910290126078712
1994-09-08,0.0049459153230876724
1994-09-09,-0.010581653013315167
1994-09-12,-0.002996211394220809
1994-09-13,0.0029962113942207016
1994-09-14,0.000996840154920006
1994-09-15,0.012541938686029737
1994-09-16,-0.007142535956676052
1994-09-19,0.00099598993865244
1994-09-20,-0.019105331863246484
1994-09-21,0.0
1994-09-22,-0.002371801117447332
1994-09-23,-0.003397848297232615
1994-09-26,0.005092236860081685
1994-09-27,-0.0006772957488947265
1994-09-28,0.007763771203063232
1994-09-29,-0.00505625915396767
1994-09-30,-0.0013528037456024058
1994-10-03,-0.002371801117447332
1994-10-04,-0.015037691719876489
1994-10-05,0.0003437471538369677
1994-10-06,-0.0031026820636154747
1994-10-07,0.004478827561036362
1994-10-10,0.010601037301664805
1994-10-11,0.014854341381767432
1994-10-12,0.0013393812294423605
1994-10-13,0.0033417240516987715
1994-10-14,0.00432670277968119
1994-10-17,-0.0019948368041386873
1994-10-18,-0.002331865975542461
1994-10-19,0.004658448084738982
1994-10-20,-0.00666194332446878
1994-10-21,-0.004018787619195778
1994-10-24,-0.008424600919581977
1994-10-25,0.0010140380810489422
1994-10-26,0.0037123248688657106
1994-10-27,0.006044528627572911
1994-10-28,0.02087236880071074
1994-10-31,-0.0036134152596279264
1994-11-01,-0.011251095364520543
1994-11-02,-0.005673590027241296
1994-11-03,0.005340293829810822
1994-11-04,-0.013067263544873765
1994-11-07,0.003030872887824313
1994-11-08,0.007703959128907257
1994-11-09,0.0016666381276045663
1994-11-10,-0.007019863455716208
1994-11-11,-0.0036964239301867856
1994-11-14,0.009383511008328608
1994-11-15,-0.003341724051698725
1994-11-16,0.0033417240516987715
1994-11-17,-0.006693796502601851
1994-11-18,-0.0013440243763356138
1994-11-21,-0.010138214043890054
1994-11-22,-0.021979496923182153
1994-11-23,0.005540220320399712
1994-11-25,0.004822714266281276
1994-11-28,0.004457618170435567
1994-11-29,-0.00034206607879599997
1994-11-30,-0.0013693627945817516
1994-12-01,-0.009988275339820727
1994-12-02,0.009302270767136047
1994-12-05,0.001027956985953091
1994-12-06,0.0006847908132062693
1994-12-07,-0.007215008069737146
1994-12-08,-0.009702596122725966
1994-12-09,0.0038234955537048247
1994-12-12,0.006568083436926712
1994-12-13,0.0037840438144710027
1994-12-14,0.00513582501751276
1994-12-15,0.0030688961606536364
1994-12-16,0.004872758863595519
1994-12-19,0.0013655491625520883
1994-12-20,-0.003074661349165305
1994-12-21,0.010549640243940598
1994-12-22,-0.003051729031722151
1994-12-23,0.0010181589716784848
1994-12-27,0.00541274237038897
1994-12-28,-0.005073657761884963
1994-12-29,0.0006783959248307476
1994-12-30,-0.011931370392747751
1995-01-03,0.0047896877336288226
1995-01-04,0.004766426333680904
1995-01-05,0.0
1995-01-06,0.0010188622780637135
1995-01-09,0.0010173250678081303
1995-01-10,0.0010161484039527943
1995-01-11,0.0006772633070822516
1995-01-12,0.0003382814486099237
1995-01-13,0.011770654802855465
1995-01-16,0.006000168648137651
1995-01-17,0.0003318614628634647
1995-01-18,-0.0009974571836710799
1995-01-19,-0.005668613265295648
1995-01-20,-0.00368557735863236
1995-01-23,0.0030163857363617514
1995-01-24,0.001337794822243034
1995-01-25,0.0026703027654948717
1995-01-26,0.0009992911546495798
1995-01-27,0.003988257347861337
1995-01-30,-0.0043212434580879415
1995-01-31,0.003989652895129555
1995-02-01,-0.00033219027960265494
1995-02-02,0.00595634748339524
1995-02-03,0.01408706941571017
1995-02-06,0.004220516749742866
1995-02-07,0.001294305370918564
1995-02-08,0.0
1995-02-09,0.0
1995-02-10,0.001293517708406601
1995-02-13,0.00032264156144219116
1995-02-14,0.001291430214393194
1995-02-15,0.005468965821524374
1995-02-16,-0.001283705041911758
1995-02-17,-0.0038630715051436526
1995-02-21,-0.0003221892744690828
1995-02-22,0.007392046325580499
1995-02-23,0.001599746863627899
1995-02-24,0.002554350976168612
1995-02-27,-0.00800389645611274
1995-02-28,0.008322253277922895
1995-03-01,-0.006395535165662753
1995-03-02,0.0012823294165558196
1995-03-03,0.00032029182687908604
1995-03-06,0.000640343532729358
1995-03-07,-0.007711930597688772
1995-03-08,0.002577664328328449
1995-03-09,-0.0003221417317834537
1995-03-10,0.01469684076199131
1995-03-13,-0.0009521968633840298
1995-03-14,0.007275604326877612
1995-03-15,-0.0018932133501023635
1995-03-16,0.005981388089322883
1995-03-17,0.0009941890296345215
1995-03-20,0.0
1995-03-21,-0.002525031595756687
1995-03-22,0.0009477831196337797
1995-03-23,0.0006310920928184814
1995-03-24,0.01410037365927907
1995-03-27,0.004036534230130565
1995-03-28,0.0
1995-03-29,-0.00031040974627833415
1995-03-30,-0.0018610988532038082
1995-03-31,-0.004045261520299255
1995-04-03,0.0024916738134429625
1995-04-04,0.0065103100838958625
1995-04-05,0.0
1995-04-06,0.0037009036718170163
1995-04-07,-0.00092355498811896
1995-04-10,0.0018470961842795854
1995-04-11,-0.0033888995755551963
1995-04-12,0.003388899575555302
1995-04-13,0.005521739528619755
1995-04-17,-0.005829341310130179
1995-04-18,-0.0033900733951099647
1995-04-19,-0.0009267696913572052
1995-04-20,0.0015439021339921201
1995-04-21,0.004924297814781562
1995-04-24,0.01159910572552365
1995-04-25,-0.0027341276002682434
1995-04-26,0.0009121642280519408
1995-04-27,0.0024301373288356186
1995-04-28,0.0015145327960197363
1995-05-01,-0.00272883143079172
1995-05-02,0.0021232300089642883
1995-05-03,0.01384276854143366
1995-05-04,-0.0005973846314483398
1995-05-05,-0.001196845284669062
1995-05-08,0.007159741283127509
1995-05-09,-0.0008924422003714886
1995-05-10,0.0011900575595205807
1995-05-11,0.002671266481924444
1995-05-12,0.000592446869730404
1995-05-15,0.00472753774708044
1995-05-16,0.0005897367685917175
1995-05-17,-0.0038374740825723166
1995-05-18,-0.01459911859369028
1995-05-19,0.0005995983902165457
1995-05-22,0.011037228725427329
1995-05-23,0.00915376181278795
1995-05-24,-0.0005880414343190445
1995-05-25,0.0008814704564559791
1995-05-26,-0.011526028500782246
1995-05-30,-0.0002974545900343732
1995-05-31,0.020601394719663515
1995-06-01,-0.0026254823581168645
1995-06-02,0.0008761512362243732
1995-06-05,0.006108739733990303
1995-06-06,-0.0017410450117637075
1995-06-07,-0.005243845958450826
1995-06-08,-0.002338976573735133
1995-06-09,-0.005871612260696949
1995-06-12,0.005578931888958705
1995-06-13,0.010776716816313725
1995-06-14,-0.0008700460553989918
1995-06-15,0.0043399565619846245
1995-06-16,0.002963923141775921
1995-06-19,0.011228195591219332
1995-06-20,-0.002579959364239831
1995-06-21,-0.0005744954008973484
1995-06-22,0.013124520291162133
1995-06-23,-0.001985875511536734
1995-06-26,-0.012000168420549122
1995-06-27,-0.0020136932743295014
1995-06-28,0.005170205605002202
1995-06-29,-0.0017204932888517973
1995-06-30,-0.0005744954008973484
1995-07-03,0.0037273798706146223
1995-07-05,0.0037121715024911526
1995-07-06,0.012746617558644407
1995-07-07,0.004492607035629655
1995-07-10,0.0005606117342000998
1995-07-11,-0.004772139310241835
1995-07-12,0.01230475709544471
1995-07-13,-0.0022256162338193477
1995-07-14,-0.000836756410357219
1995-07-17,0.005560110965214134
1995-07-18,-0.008630841385802158
1995-07-19,-0.010966440178403068
1995-07-20,0.003668467405824954
1995-07-21,-0.0011265307256274422
1995-07-24,0.00730511847965041
1995-07-25,0.007530400066016777
1995-07-26,-0.0008341996116464428
1995-07-27,0.008308316324691296
1995-07-28,-0.006363934691256997
1995-07-31,-0.002501326860737095
1995-08-01,-0.0016699108136464425
1995-08-02,-0.002232291772426305
1995-08-03,-0.0002797366022138908
1995-08-04,0.0011171973933684477
1995-08-07,0.0022299608329166345
1995-08-08,0.0
1995-08-09,-0.00027760241556537313
1995-08-10,-0.002231511680646404
1995-08-11,-0.005599024413570234
1995-08-14,0.008942919471783757
1995-08-15,-0.0019491397879242657
1995-08-16,0.0027844992981713463
1995-08-17,-0.0016701404722486834
1995-08-18,0.001113350328038765
1995-08-21,-0.0027851220241014653
1995-08-22,0.0019501094527162907
1995-08-23,-0.0036254959829386756
1995-08-24,0.0011171973933684477
1995-08-25,0.005566068655655386
1995-08-28,-0.003613710238304128
1995-08-29,0.002503528216516289
1995-08-30,0.0022198263383405616
1995-08-31,0.0008310795084583567
1995-09-01,0.004423210866246101
1995-09-05,0.009332397362745236
1995-09-06,0.001911324026845671
1995-09-07,0.000544837935561018
1995-09-08,0.0038082928631622405
1995-09-11,0.002711679543683314
1995-09-12,0.004593271166023593
1995-09-13,0.004571374649470274
1995-09-14,0.009081306425826819
1995-09-15,-0.0002758071783885792
1995-09-18,-0.003750225163155558
1995-09-19,0.004819108269993673
1995-09-20,0.004796106024364049
1995-09-21,-0.008274439475868188
1995-09-22,0.00026802826369584924
1995-09-25,-0.0016088030821852768
1995-09-26,-0.0002686825068236644
1995-09-27,-0.0008057010884075955
1995-09-28,0.007494677365418666
1995-09-29,-0.0018684653576954396
1995-10-02,-0.00508915428917811
1995-10-03,0.0010733621450643278
1995-10-04,-0.0010733621450643416
1995-10-05,0.00294933890961227
1995-10-06,0.000803009040823662
1995-10-09,-0.008328012858532373
1995-10-10,-0.0005394094922859322
1995-10-11,0.0032336629176139787
1995-10-12,0.0061689625226100196
1995-10-13,0.0032037804595253564
1995-10-16,-0.004809472482752008
1995-10-17,0.006672797158564806
1995-10-18,0.002921917585182807
1995-10-19,0.004763109520321708
1995-10-20,-0.006089895225138265
1995-10-23,-0.0021271877038287323
1995-10-24,0.0010639389652985446
1995-10-25,-0.008276649911475361
1995-10-26,-0.009156530716033971
1995-10-27,0.007546641310493429
1995-10-30,0.006424175962220128
1995-10-31,-0.004278047003348761
1995-11-01,0.008006411212172385
1995-11-02,0.006359271076948724
1995-11-03,0.0013194314295392607
1995-11-06,-0.003434478755106527
1995-11-07,-0.0037126545452827986
1995-11-08,0.008992836773274396
1995-11-09,0.003678281458428667
1995-11-10,-0.0005246567002870476
1995-11-13,-0.0010501399173323607
1995-11-14,-0.0065901233764159755
1995-11-15,0.010000465263001536
1995-11-16,0.005483051164950453
1995-11-17,0.0031201572754742755
1995-11-20,-0.005205431343673591
1995-11-21,0.008057334613165764
1995-11-22,-0.0031113654027187187
1995-11-24,0.0025936373946210583
1995-11-27,0.0002583606697084985
1995-11-28,0.01056037103922669
1995-11-29,0.0010247976746440947
1995-11-30,-0.002306236224706646
1995-12-01,0.0012814385500626308
1995-12-04,0.012223025835568441
1995-12-05,0.006559605853085698
1995-12-06,0.002260476595565069
1995-12-07,-0.005282102187208093
1995-12-08,0.0032732853589756113
1995-12-11,0.004264298985075265
1995-12-12,-0.0030083026413898215
1995-12-13,0.0062571514292008796
1995-12-14,-0.0072618639546223485
1995-12-15,0.00036560886916539516
1995-12-18,-0.019398046087973853
1995-12-19,0.010511602533107496
1995-12-20,-0.009738563208533557
1995-12-21,0.005137746406538528
1995-12-22,0.003580065451162426
1995-12-26,0.004839289773846961
1995-12-27,-0.0005084573957583979
1995-12-28,-0.001017376450506567
1995-12-29,0.0012713756429502698
1996-01-02,0.010617170760124563
1996-01-03,0.0027621795708930507
1996-01-04,-0.009574788771747708
1996-01-05,-0.0020276395585789907
1996-01-08,0.003798653133748426
1996-01-09,-0.01733393037641265
1996-01-10,-0.013201272463912199
1996-01-11,0.005975597105042913
1996-01-12,-0.0015554958370193456
1996-01-15,-0.0020774440183553683
1996-01-16,0.012143279465988489
1996-01-17,-0.003087202770624715
1996-01-18,0.003344022339465237
1996-01-19,0.006652791201688618
1996-01-22,0.0002553666148407965
1996-01-23,0.0022917005009835383
1996-01-24,0.008107186435621621
1996-01-25,-0.0035385419659264023
1996-01-26,0.008572630019299216
1996-01-29,0.004009350734800482
1996-01-30,0.00846599967340237
1996-01-31,0.010360712808010073
1996-02-01,0.003673889309576693
1996-02-02,-0.004165099877324476
1996-02-05,0.008069763900686028
1996-02-06,0.00945311026729596
1996-02-07,0.005773678936318123
1996-02-08,0.01073573175514748
1996-02-09,-0.00023669136876542166
1996-02-12,0.007566860961677694
1996-02-13,-0.002122489998501773
1996-02-14,-0.008773269659633277
1996-02-15,-0.006210864079112815
1996-02-16,-0.004082283967093535
1996-02-20,-0.009914266193076933
1996-02-21,0.012317284159106047
1996-02-22,0.01571771400975524
1996-02-23,-0.0028388217215829796
1996-02-26,-0.014320029830323117
1996-02-27,-0.0031299721981736727
1996-02-28,-0.004592400270059718
1996-02-29,-0.009737161992952213
1996-03-01,0.015774916634581727
1996-03-04,0.005762985005027277
1996-03-05,0.009293464716144416
1996-03-06,-0.008815369190221299
1996-03-07,0.005012776031374082
1996-03-08,-0.03291668463617952
1996-03-11,0.011498393868948525
1996-03-12,-0.007813971865246336
1996-03-13,0.0068409217248340815
1996-03-14,0.004372887141355148
1996-03-15,-0.0006722851917589387
1996-03-18,0.019066470805692088
1996-03-19,-0.0021532962183832757
1996-03-20,-0.0011990367244980819
1996-03-21,-0.0024011127059698698
1996-03-22,0.0026405234673430116
1996-03-25,-0.0019196531060049623
1996-03-26,0.004793516293982211
1996-03-27,-0.009128039040946483
1996-03-28,0.0038538358731548985
1996-03-29,-0.004819322646512254
1996-04-01,0.011526925321324545
1996-04-02,0.0019088236672699336
1996-04-03,0.0
1996-04-04,-0.0007157122015760392
1996-04-08,-0.01732004183898113
1996-04-09,-0.003890478901845446
1996-04-10,-0.017943198724695252
1996-04-11,-0.0012407823671879707
1996-04-12,0.012585405886634711
1996-04-15,0.008302628455222087
1996-04-16,0.0029142394922487963
1996-04-17,-0.0024279427509834453
1996-04-18,0.001457373340972092
1996-04-19,0.0024242125066728424
1996-04-22,0.0077185576352456
1996-04-23,0.0031182064308941386
1996-04-24,-0.003598893304703253
1996-04-25,0.004556584922839854
1996-04-26,0.0021510177519724677
1996-04-29,0.0
1996-04-30,-0.0007167860538910971
1996-05-01,0.00214862300060354
1996-05-02,-0.01731617020169378
1996-05-03,-0.001457164059672126
1996-05-06,-0.0009718587105056386
1996-05-07,-0.004142847834925626
1996-05-08,0.0123775057190586
1996-05-09,-0.0007243465742226624
1996-05-10,0.009847411878373836
1996-05-13,0.014945530871731245
1996-05-14,0.0061036310728995406
1996-05-15,-0.0011717211526248027
1996-05-16,0.0021066908308636076
1996-05-17,0.00536342310241845
1996-05-20,0.0067222480275206204
1996-05-21,-0.0013875327449800767
1996-05-22,0.009439502540522894
1996-05-23,-0.004133284305846143
1996-05-24,0.003904141613966417
1996-05-28,-0.010136230760121562
